Timestamp_Dly	Dom_Wind_Direction_Dly	ENV__Dur_(Hrs)_Dly	Outside_Temp_(°F)_Dly-Ave	Wind_Chill_(°F)_Dly-Ave	Heat_Index_(°F)_Dly-Ave	Dew_Point_(°F)_Dly-Ave	Outside_Humidity_(%)_Dly-Ave	Wind_Speed_(mph)_Dly-Ave	Rain_Rate_(in/hr)_Dly-Ave	Barometer_(inHg)_Dly-Ave	Solar_Radiance_(W/m2)_Dly-Ave	Gr_Roof_Temp_(°F)_Dly-Ave	Wh_Roof_Temp_(°F)_Dly-Ave	Outside_Temp_(°F)_Dly-Min	Wind_Chill_(°F)_Dly-Min	Heat_Index_(°F)_Dly-Min	Dew_Point_(°F)_Dly-Min	Outside_Humidity_(%)_Dly-Min	Wind_Speed_(mph)_Dly-Min	Rain_Rate_(in/hr)_Dly-Min	Barometer_(inHg)_Dly-Min	Solar_Radiance_(W/m2)_Dly-Min	Gr_Roof_Temp_(°F)_Dly-Min	Wh_Roof_Temp_(°F)_Dly-Min	Outside_Temp_(°F)_Dly-Max	Wind_Chill_(°F)_Dly-Max	Heat_Index_(°F)_Dly-Max	Dew_Point_(°F)_Dly-Max	Outside_Humidity_(%)_Dly-Max	Wind_Speed_(mph)_Dly-Max	Rain_Rate_(in/hr)_Dly-Max	Barometer_(inHg)_Dly-Max	Solar_Radiance_(W/m2)_Dly-Max	Gr_Roof_Temp_(°F)_Dly-Max	Wh_Roof_Temp_(°F)_Dly-Max
12:00:00.000 AM 8/15/2016		24.000556	70.876835	70.874139	73.435303	69.238937	94.723034	0.706796	0.021420	24.700001	105.796936	72.943440	70.600288	65.284852	65.284852	66.598075	64.706070	82.826496	0.000000	0.000000	24.700001	0.000000	67.884467	55.987075	78.468632	78.447521	82.495128	73.022527	99.000000	2.927711	0.179053	24.700001	372.948129	77.678810	93.260700
12:00:00.000 AM 8/16/2016		24.000000	73.820149	73.686469	76.813829	70.203798	89.177017	3.056251	0.074959	24.700001	144.080085	74.129575	74.894410	69.373707	69.373707	72.090902	67.413677	69.609176	0.000000	0.000000	24.700001	0.000000	70.842656	59.055428	80.983007	80.960067	84.632115	71.961480	99.000000	6.565142	1.149155	24.700001	482.482173	77.816991	100.906418
12:00:00.000 AM 8/18/2016		24.000278	74.953672	74.952625	77.666887	67.669673	79.708883	0.823527	0.000000	24.700001	229.044083	75.380563	77.316167	64.480234	64.480234	65.599666	63.407443	59.864775	0.000000	0.000000	24.700001	0.000000	67.773108	56.186333	85.693655	85.680467	91.064524	70.480974	97.000000	2.784167	0.000000	24.700001	827.456214	83.159596	116.402402
12:00:00.000 AM 8/19/2016		24.000000	75.970321	75.951860	79.405975	69.426219	81.370656	1.163768	0.000000	24.700001	213.233172	76.761932	76.989180	67.106376	67.106376	68.781963	66.055035	62.678392	0.000000	0.000000	24.700001	0.000000	70.102086	59.679006	87.183445	87.152090	95.457024	73.754715	96.812865	5.178094	0.000000	24.700001	796.806020	83.171843	119.509586
12:00:00.000 AM 8/20/2016		24.000278	74.149092	74.040738	77.350831	70.206996	88.189749	2.455594	0.000000	24.700001	152.875131	75.571819	74.060794	67.800918	67.800918	69.693238	66.777230	69.924242	0.042571	0.000000	24.700001	0.000000	70.340538	60.630102	83.450883	83.044491	89.835156	73.182468	97.677040	6.751684	0.000000	24.700001	636.223529	80.430846	104.348365
12:00:00.000 AM 8/21/2016		23.999444	66.770608	66.577628	67.598482	61.074139	83.245226	2.915174	0.007224	24.700001	210.024191	69.822073	67.011383	60.704195	60.704195	61.156461	58.603410	58.395641	0.166107	0.000000	24.700001	0.000000	65.784874	51.581344	76.453395	75.784745	77.072339	66.860775	95.000000	6.514669	0.088223	24.700001	785.686192	74.290890	102.336806
12:00:00.000 AM 8/22/2016		24.000278	66.741387	66.739959	66.912209	56.870530	73.535299	0.662941	0.000000	24.700001	228.834527	66.858683	67.351846	56.461074	56.461074	56.674580	55.350363	48.188917	0.000000	0.000000	24.700001	0.000000	59.176345	46.520040	77.298573	77.296474	77.089624	60.106720	97.000000	1.839061	0.000000	24.700001	787.402183	74.441183	109.777367
12:00:00.000 AM 8/23/2016		23.999722	70.235037	70.221976	70.946411	59.932146	71.393278	1.038626	0.000000	24.700001	244.945516	68.744600	69.484185	56.354059	56.354059	56.480251	53.599072	54.335859	0.000000	0.000000	24.700001	0.000000	56.303489	41.996852	81.718472	81.682871	82.940639	64.575212	92.063598	3.574916	0.000000	24.700001	790.551347	80.991721	112.544418
12:00:00.000 AM 8/24/2016		24.000556	72.864237	72.863955	75.801978	67.856110	84.927310	0.012656	0.016132	24.700001	165.409983	73.077005	70.771387	61.139947	61.139947	61.639947	58.921159	69.758475	0.000000	0.000000	24.700001	0.000000	62.411627	47.866010	83.307804	83.307804	90.915437	74.593288	96.189958	0.282008	0.310595	24.700001	673.790144	82.877579	103.486481
12:00:00.000 AM 8/25/2016		23.999444	76.520342	76.520342	80.951880	71.894643	86.558862	0.000000	0.000000	24.700001	171.717871	77.977169	78.758558	68.704979	68.704979	70.437300	64.929388	64.678691	0.000000	0.000000	24.700001	0.000000	73.158043	59.315931	87.049413	87.049413	95.175419	75.417529	98.585080	0.000000	0.000000	24.700001	639.498741	83.705431	115.494789
12:00:00.000 AM 8/26/2016		24.000556	73.936982	73.936982	75.755338	64.722941	74.925410	0.000598	0.000000	24.700001	239.508208	73.946749	75.814547	63.163912	63.163912	63.887354	60.430029	52.047218	0.000000	0.000000	24.700001	0.000000	65.721461	54.541208	86.724704	86.724704	90.186931	67.394961	92.000000	0.014382	0.000000	24.700001	773.053030	82.400654	119.737527
12:00:00.000 AM 8/27/2016		23.999444	71.488632	71.488632	74.020908	68.311421	90.270206	0.000000	0.022648	24.700001	103.023184	72.776657	70.293873	66.196280	66.196280	67.539477	63.488000	67.960515	0.000000	0.000000	24.700001	0.000000	68.278680	55.647655	81.648841	81.648841	85.195279	70.879256	98.000000	0.000000	0.386105	24.700001	533.002573	76.732715	97.760899
12:00:00.000 AM 8/28/2016		24.000556	77.301614	77.301614	82.307146	72.191021	85.325499	0.000775	0.000000	24.700001	183.641380	77.660795	79.981793	70.518807	70.518807	72.969355	67.821178	65.667231	0.000000	0.000000	24.700001	0.000000	72.339889	60.690558	85.675614	85.675614	95.331543	75.964308	99.000000	0.012680	0.000000	24.700001	653.533784	84.254092	111.711732
12:00:00.000 AM 8/29/2016		24.000000	75.289729	75.289729	78.069717	67.599961	79.125367	0.000072	0.000000	24.700001	245.025920	76.799624	78.264135	65.321703	65.321703	66.622212	64.448730	53.083189	0.000000	0.000000	24.700001	0.000000	69.269088	54.880063	88.181369	88.181369	92.946707	69.873390	97.365120	0.001732	0.000000	24.700001	783.702842	84.919520	122.406581
12:00:00.000 AM 8/30/2016		24.000000	74.565818	74.565818	76.593207	66.531585	77.899220	0.000213	0.000000	24.700001	163.501277	74.623312	75.224659	65.730094	65.730094	67.104942	61.516651	50.101474	0.000000	0.000000	24.700001	0.000000	68.337048	53.578783	82.890894	82.890894	85.844128	70.509426	96.000000	0.002602	0.000000	24.700001	619.916168	80.538001	103.602878
12:00:00.000 AM 9/1/2016		23.999722	64.485614	64.485614	64.810120	57.950360	80.138051	0.000570	0.000000	24.700001	183.648992	66.070307	63.505531	58.425279	58.425279	58.542588	55.380468	63.283761	0.000000	0.000000	24.700001	0.000000	60.484675	45.636839	72.529915	72.529915	72.933675	60.233229	92.367208	0.010248	0.000000	24.700001	631.748718	72.238010	92.683239
12:00:00.000 AM 9/2/2016		24.000000	64.919665	64.919665	65.066001	56.025080	74.798867	0.002581	0.000000	24.700001	237.571132	66.972386	65.406517	55.944055	55.944055	56.044055	53.415472	51.503889	0.000000	0.000000	24.700001	0.000000	57.589969	44.879424	77.433449	77.433449	77.478651	58.662962	91.655261	0.017109	0.000000	24.700001	803.253002	77.935295	105.136893
12:00:00.000 AM 9/3/2016		24.000000	66.145049	66.145049	66.488010	57.003416	74.976391	0.001489	0.000000	24.700001	238.453981	68.946229	65.780597	53.293745	53.293745	53.423565	50.821648	48.358839	0.000000	0.000000	24.700001	0.000000	56.793278	39.911590	81.607550	81.607550	82.109833	61.247859	92.924138	0.008764	0.000000	24.700001	840.158633	82.197927	116.684832
12:00:00.000 AM 9/4/2016		23.999722	67.641170	67.641170	68.181359	58.494984	75.580866	0.000000	0.000000	24.700001	231.680730	70.484593	66.025942	54.698318	54.698318	54.898319	53.150643	48.742504	0.000000	0.000000	24.700001	0.000000	57.855293	37.351440	82.923340	82.923340	84.009877	65.100240	97.122232	0.000000	0.000000	24.700001	762.605472	84.375449	115.972166
12:00:00.000 AM 9/5/2016		24.000556	72.184153	72.184153	74.384046	63.711648	77.024293	0.000331	0.000000	24.700001	228.971297	73.612432	72.149772	56.296454	56.296454	56.496455	55.033494	54.070934	0.000000	0.000000	24.700001	0.000000	58.671959	40.659526	87.651719	87.651719	93.489054	70.776936	96.810115	0.004444	0.000000	24.700001	740.985217	88.110598	119.765651
12:00:00.000 AM 9/7/2016		24.000278	79.528447	79.528447	85.507294	74.235335	84.488300	0.000214	0.006816	24.700001	125.923745	81.895607	77.812946	72.865310	72.865310	75.693886	71.257766	65.319966	0.000000	0.000000	24.700001	0.000000	76.590147	65.845623	90.303584	90.303584	103.797014	77.768434	95.652578	0.001724	0.166050	24.700001	444.648115	88.514931	102.721370
12:00:00.000 AM 9/8/2016		23.999722	76.516978	76.516943	80.314488	72.908238	88.746146	0.002167	0.014054	24.700001	81.284365	77.421755	75.230379	71.775238	71.775238	74.194719	69.308349	82.120586	0.000000	0.000000	24.700001	0.000000	74.961672	63.487048	79.056062	79.056062	83.398194	75.364082	96.028716	0.027682	0.264240	24.700001	260.284859	79.249982	85.806595
12:00:00.000 AM 9/10/2016		23.999722	68.580875	68.580875	70.483895	65.786816	90.935624	0.001588	0.038668	24.700001	67.986215	71.196620	66.382433	60.499396	60.499396	60.785246	56.926461	79.616509	0.000000	0.000000	24.700001	0.000000	65.757327	52.023679	74.432194	74.432194	77.224595	70.541369	98.000000	0.020601	0.247385	24.700001	313.180119	74.951346	82.975348
12:00:00.000 AM 9/11/2016		24.000556	62.310181	62.309723	62.139493	53.885727	76.171080	0.009979	0.000000	24.700001	219.698908	63.552166	61.982242	54.103371	54.103371	54.303370	51.159798	49.946413	0.000000	0.000000	24.700001	0.000000	57.877446	35.665090	74.171219	74.171219	73.987208	56.388870	95.787565	0.062554	0.000000	24.700001	753.221162	69.964844	104.220822
12:00:00.000 AM 9/12/2016		24.000000	64.176398	64.125645	64.418636	55.728383	75.935546	0.920575	0.000000	24.700001	214.802950	62.491307	62.058013	53.631696	53.631696	53.731697	50.661690	54.136323	0.000000	0.000000	24.700001	0.000000	53.805421	35.847775	76.669142	76.566578	76.900177	59.296272	91.656794	3.504933	0.000000	24.700001	732.600178	71.510327	106.710212
12:00:00.000 AM 9/13/2016		24.000000	69.679899	69.572924	70.891145	61.780052	78.005147	1.621455	0.000000	24.700001	210.523634	66.230089	69.558421	55.339149	55.339149	55.539150	53.897291	56.327366	0.000000	0.000000	24.700001	0.000000	55.123761	37.983478	83.786528	83.646373	86.605095	66.838314	97.211101	8.074074	0.000000	24.700001	707.839071	76.300437	112.390782
12:00:00.000 AM 9/14/2016		23.999444	67.075954	66.982508	67.747630	59.770539	78.761190	1.560272	0.000476	24.700001	192.639692	69.638595	70.469522	57.879964	57.879964	57.878622	53.959135	55.279788	0.000000	0.000000	24.700001	0.000000	65.770424	45.573839	76.396823	76.396823	76.727095	65.526506	93.000000	4.527463	0.011339	24.700001	708.271681	74.413671	105.883426
12:00:00.000 AM 9/15/2016		24.000278	62.303782	62.303744	62.626665	55.949063	80.884440	0.016541	0.000000	24.700001	169.335175	64.107143	59.778796	52.668760	52.668760	52.868761	50.443103	60.164534	0.000000	0.000000	24.700001	0.000000	55.772649	41.838314	74.538025	74.538025	75.243328	60.963342	92.884956	0.164894	0.000000	24.700001	573.099278	72.526393	100.507385
12:00:00.000 AM 9/16/2016		24.000000	65.633066	65.632491	66.632803	59.846782	82.865782	0.082895	0.000000	24.700001	193.239915	65.603720	65.352372	52.132815	52.132815	52.432815	50.494334	60.817766	0.000000	0.000000	24.700001	0.000000	54.005931	39.607280	78.707233	78.703204	79.914561	66.401330	95.276304	0.899267	0.000000	24.700001	705.944190	75.962526	107.724872
12:00:00.000 AM 9/17/2016		24.000278	69.272710	69.272710	71.238690	66.713975	91.759683	0.009395	0.004543	24.700001	79.888445	71.050017	67.986327	65.715540	65.715540	67.074747	64.450000	80.874667	0.000000	0.000000	24.700001	0.000000	68.289577	56.663466	75.715392	75.715392	78.620972	69.662587	97.000000	0.081908	0.048517	24.700001	394.177182	75.832864	91.597001
12:00:00.000 AM 9/18/2016		24.000000	70.073172	70.072970	71.301182	63.598168	81.885789	0.091361	0.000000	24.700001	172.128987	70.363468	68.372848	60.886475	60.886475	61.498647	60.230317	58.925958	0.000000	0.000000	24.700001	0.000000	62.805563	46.815694	80.669370	80.669370	82.262381	66.965104	98.034658	0.725906	0.000000	24.700001	678.470228	77.855029	107.543877
12:00:00.000 AM 9/19/2016		23.999722	71.195417	71.193546	72.074238	60.718427	72.971437	0.326529	0.000000	24.700001	209.025562	69.672426	69.446700	57.740894	57.740894	58.040893	56.608370	45.196996	0.000000	0.000000	24.700001	0.000000	59.372232	43.111567	87.308744	87.307331	88.997969	64.720668	97.741032	1.419807	0.000000	24.700001	696.008050	80.932324	118.496951
12:00:00.000 AM 9/20/2016		23.999722	71.956576	71.952568	72.628562	59.888479	66.857882	0.759824	0.000000	24.700001	188.097164	71.030561	72.470770	62.447373	62.447373	62.588067	55.731738	47.128092	0.000000	0.000000	24.700001	0.000000	64.383252	48.823421	82.724205	82.723410	83.954016	66.234742	80.513941	2.736516	0.000000	24.700001	644.963813	79.842896	111.600446
12:00:00.000 AM 9/22/2016		24.000278	74.904951	74.904914	76.930667	65.327120	74.691492	0.431784	0.000000	24.700001	159.648313	74.968542	73.525593	63.564585	63.564585	64.468407	62.024851	48.171276	0.000000	0.000000	24.700001	0.000000	64.926990	53.404755	88.437912	88.437912	91.829365	67.846495	95.000000	1.562890	0.000000	24.700001	647.936317	85.236347	108.741389
12:00:00.000 AM 9/23/2016		23.999444	70.014691	70.010533	71.550106	63.704516	80.590377	0.904254	0.000000	24.700001	120.025116	73.863590	69.569817	61.070430	61.068907	61.170430	55.498296	69.743935	0.000000	0.000000	24.700001	0.000000	68.392118	55.362581	79.979604	79.975471	82.729379	69.207292	89.562115	2.963393	0.000000	24.700001	503.757168	81.023416	94.773772
12:00:00.000 AM 9/27/2016		24.000000	58.481763	58.114904	57.154095	43.070060	58.795392	2.626125	0.000000	24.700001	194.698440	55.571543	56.241256	47.618683	47.238949	47.365471	40.604899	36.264387	0.000000	0.000000	24.700001	0.000000	45.976503	35.700820	69.084904	68.636197	66.405588	46.577426	77.412844	7.870726	0.000000	24.700001	678.309425	65.107126	91.562965
12:00:00.000 AM 9/28/2016		23.999444	54.970142	54.951593	54.999502	51.548471	88.355742	0.416141	0.019474	24.700001	43.911108	55.942968	50.360351	51.391994	51.385822	51.337115	46.469118	76.078595	0.004181	0.000000	24.700001	0.000000	51.639317	39.250269	57.817909	57.805859	58.043431	55.955060	96.000000	1.661371	0.107588	24.700001	238.726360	59.683609	62.363760
12:00:00.000 AM 9/29/2016		24.000556	58.836317	58.799721	59.259401	58.068196	97.283050	1.043659	0.092906	24.700001	30.138067	60.190721	57.037663	56.802518	56.802518	57.002519	55.674557	96.000000	0.099916	0.000000	24.700001	0.000000	57.834101	53.196207	60.868484	60.859180	61.468483	60.280618	98.000000	2.222967	0.629816	24.700001	190.131491	62.388994	61.488405
12:00:00.000 AM 9/30/2016		23.999722	58.854951	58.834048	59.315915	58.287346	97.984541	0.805342	0.008778	24.700001	30.574263	61.281038	57.467005	56.714755	56.686425	57.014756	56.156731	97.629100	0.200000	0.000000	24.700001	0.000000	60.295439	54.383939	59.764755	59.764755	60.264755	59.199385	98.000000	1.352101	0.068622	24.700001	167.381833	62.522360	62.232623
12:00:00.000 AM 10/1/2016		24.000278	59.639855	59.631795	60.054833	56.776252	90.822096	0.678079	0.014078	24.700001	106.356932	62.521899	60.934491	54.137709	54.137709	54.337709	52.600992	74.761864	0.000000	0.000000	24.700001	0.000000	58.901116	47.533079	68.319593	68.314843	69.229771	61.691099	99.000000	2.732203	0.155885	24.700001	440.912712	67.491161	88.055890
12:00:00.000 AM 10/2/2016		23.999444	57.772200	57.764636	58.018273	53.782135	87.422921	0.767329	0.000000	24.700001	182.532804	60.314003	57.621985	51.450377	51.450377	51.850376	50.627862	67.065436	0.000000	0.000000	24.700001	0.000000	55.710921	39.269032	67.523825	67.523825	67.800420	57.047228	98.000000	3.451261	0.000000	24.700001	685.506723	65.521263	93.597373
12:00:00.000 AM 10/3/2016		24.000000	56.667386	56.640579	56.969608	54.946785	94.118162	0.516557	0.000000	24.700001	56.567053	58.961768	53.467081	52.901431	52.811532	53.221464	51.937253	82.387312	0.000000	0.000000	24.700001	0.000000	55.908811	36.382162	63.730802	63.730802	64.224208	58.489765	98.000000	2.033698	0.000000	24.700001	158.405245	62.807072	69.448569
12:00:00.000 AM 10/5/2016		24.000000	66.997197	66.914255	68.018163	61.500522	83.549033	2.330207	0.000000	24.700001	153.379397	64.589206	66.384391	56.725543	56.725543	57.025543	55.884015	67.304858	0.000000	0.000000	24.700001	0.000000	57.298540	45.670937	77.671213	77.569205	79.341172	66.102804	97.000000	6.152301	0.000000	24.700001	575.134841	71.138388	103.830564
12:00:00.000 AM 10/6/2016		23.999722	69.023774	69.009888	70.431417	63.797875	84.258412	1.206925	0.000000	24.700001	145.026828	68.498014	67.140557	60.087886	60.087886	60.535422	58.791979	69.713204	0.000000	0.000000	24.700001	0.000000	61.624802	49.274597	79.279983	79.257191	81.805798	68.980378	96.183793	4.591597	0.000000	24.700001	598.966387	75.250612	103.685483
12:00:00.000 AM 10/7/2016		24.000278	67.750937	67.474105	68.475618	60.116609	78.752596	2.684079	0.003089	24.700001	160.602301	67.002985	67.565141	55.489169	53.063392	55.470193	51.660098	49.849789	0.001685	0.000000	24.700001	0.000000	60.952412	47.726831	83.534937	83.524473	85.038734	63.286206	95.000000	7.823678	0.058522	24.700001	593.652027	73.573089	107.795033
12:00:00.000 AM 10/8/2016		24.000000	50.943179	49.664625	50.240403	41.317972	71.346053	4.309645	0.000000	24.700001	174.231227	52.938540	47.797124	42.941429	42.195462	42.741429	38.068048	46.791772	0.126997	0.000000	24.700001	0.000000	47.637230	30.306187	59.549874	57.983879	57.364399	49.723346	91.904282	8.405542	0.000000	24.700001	630.764064	62.203835	79.683288
12:00:00.000 AM 10/11/2016		24.000000	55.055738	55.021994	54.901969	48.211466	79.684887	1.227010	0.000000	24.700001	134.213148	53.381393	52.010553	45.179263	45.179263	45.429820	43.831301	57.019742	0.000000	0.000000	24.700001	0.000000	45.111981	31.282160	67.999484	67.938005	67.393895	52.517376	95.739503	4.620601	0.000000	24.700001	490.023018	62.674827	87.093467
12:00:00.000 AM 10/14/2016		24.000000	48.124129	48.011516	47.693574	41.569403	79.790148	1.143742	0.000000	24.700001	159.101271	46.518518	42.627412	35.887646	35.887646	35.887646	34.061633	54.015886	0.000000	0.000000	24.700001	0.000000	36.703524	16.499483	62.265719	62.231104	60.711372	45.938859	95.215179	4.037657	0.000000	24.700001	592.698413	56.218980	89.778375
12:00:00.000 AM 10/15/2016		23.999444	57.060662	56.968009	57.401961	51.795052	83.218856	1.679500	0.000000	24.700001	104.359349	53.274943	54.107505	41.830730	41.791772	41.780101	38.860513	68.646025	0.000000	0.000000	24.700001	0.000000	41.716633	25.860454	72.049708	71.886695	72.669539	61.171892	92.546521	4.708787	0.000000	24.700001	474.689019	64.476600	90.782672
12:00:00.000 AM 10/16/2016		24.000278	63.345093	63.316719	64.143642	60.998100	92.123095	1.583768	0.010784	24.700001	31.952948	63.064894	60.154414	60.746995	60.736811	61.172204	58.554586	86.230576	0.037594	0.000000	24.700001	0.000000	60.400972	54.002331	65.333948	65.253263	66.496989	62.663113	97.005848	3.532609	0.222032	24.700001	130.952341	65.393644	67.566175
12:00:00.000 AM 10/17/2016		24.000278	70.450749	70.168675	71.951865	64.705892	83.261565	4.287704	0.000000	24.700001	119.956890	68.248262	71.039138	61.679647	61.670479	62.397141	61.109641	66.358459	0.089390	0.000000	24.700001	0.000000	63.291309	56.885600	80.561474	80.252345	83.073535	68.358525	98.000000	7.774601	0.000000	24.700001	534.018441	74.543948	99.801894
12:00:00.000 AM 10/19/2016		24.000000	59.992451	59.991508	59.940480	52.467172	78.575578	0.399861	0.005818	24.700001	132.894208	59.763065	55.879078	49.664691	49.664691	50.164691	48.382573	47.959933	0.000000	0.000000	24.700001	0.000000	50.505873	32.095515	73.909265	73.909265	73.487228	56.564180	97.000000	2.023411	0.093459	24.700001	512.236030	67.257581	97.088265
12:00:00.000 AM 10/20/2016		24.000278	53.571244	53.269417	53.844084	52.368588	95.683400	1.195357	0.042244	24.700001	20.088231	57.526096	50.859208	47.730879	45.466276	48.105606	46.333438	93.133668	0.006683	0.000000	24.700001	0.000000	53.945748	44.079243	55.286215	55.281119	55.486216	54.138012	96.969900	5.331381	0.163612	24.700001	98.014226	60.578844	54.834493
12:00:00.000 AM 10/21/2016		23.999722	45.621834	43.276118	45.557589	41.053001	84.159599	4.876557	0.000000	24.700001	68.676823	48.584327	42.240476	39.671249	39.014238	39.471249	35.536657	76.015088	0.297320	0.000000	24.700001	0.000000	44.099415	27.849177	50.432272	47.526656	50.283570	45.001737	94.413389	8.168342	0.000000	24.700001	439.638726	52.998909	60.738756
